x,y,lon,lat,NO2,O3,PM10,PM25,SO2
57,18,114.382,22.3253,0,0,0,0,0
58,18,114.392,22.3253,0,0,0,0,0
59,18,114.402,22.3253,0,0,0,0,0
60,18,114.411,22.3252,0,0,0,0,0
61,18,114.421,22.3252,0,0,0,0,0
62,18,114.431,22.3252,0,0,0,0,0
63,18,114.441,22.3251,0,0,0,0,0
0,19,113.817,22.3349,0,0,0,0,0
1,19,113.826,22.3349,0,0,0,0,0
2,19,113.836,22.3349,0,0,0,0,0
3,19,113.846,22.3349,0,0,0,0,0
4,19,113.856,22.335,0,0,0,0,0
5,19,113.866,22.335,0,0,0,0,0
6,19,113.876,22.335,0,0,0,0,0
7,19,113.886,22.335,0,0,0,0,0
8,19,113.896,22.335,0,0,0,0,0
9,19,113.906,22.335,0,0,0,0,0
10,19,113.916,22.335,0,0,0,0,0
11,19,113.926,22.335,0,0,0,0,0
12,19,113.936,22.335,0,0,0,0,0
13,19,113.945,22.335,0,0,0,0,0
14,19,113.955,22.335,0,0,0,0,0
15,19,113.965,22.335,0,0,0,0,0
16,19,113.975,22.335,0,0,0,0,0
17,19,113.985,22.335,0,0,0,0,0
18,19,113.995,22.335,0,0,0,0,0
19,19,114.005,22.335,0,0,0,0,0
20,19,114.015,22.335,0,0,0,0,0
21,19,114.025,22.335,7.465924489,5.250432545,0,0,2.372652953
22,19,114.035,22.335,3.124322845,6.34113257,0,0,4.241139756
23,19,114.045,22.335,12.92334015,7.921171572,0,0,5.041393887
24,19,114.055,22.335,13.65794642,11.63937,1.430847871,0.146332102,3.085722777
25,19,114.064,22.335,19.26326471,0,0,2.510925918,3.420611371
26,19,114.074,22.335,16.66116388,9.203272496,0,9.353035813,4.107946856
27,19,114.084,22.335,12.43232322,6.479554289,2.100300622,12.9337214,3.615680843
28,19,114.094,22.335,8.981102127,1.074926188,6.899229837,5.038311881,2.825822932
29,19,114.104,22.335,11.734452,15.85416764,2.924725153,3.723233514,2.94172745
30,19,114.114,22.335,25.30530387,0,14.2278854,11.92195718,4.844433095
31,19,114.124,22.335,24.42433901,10.08616792,2.550524221,4.799660619,2.544891563
32,19,114.134,22.335,11.12317002,3.037207777,8.960756481,9.374607052,1.762840509
33,19,114.144,22.335,15.89288672,11.6116927,3.267183656,8.518790957,1.646591067
34,19,114.154,22.3349,21.11620224,6.658730588,5.759909688,8.504371184,0.971553004
35,19,114.164,22.3349,16.62946743,1.183153713,3.84179428,4.135540921,0.208400387
36,19,114.174,22.3349,4.599921493,13.60836341,1.959278767,9.027644781,2.425981216
37,19,114.183,22.3349,8.608661572,0,0,9.448137757,0.710796803
38,19,114.193,22.3349,16.83159586,23.51820426,10.59267154,5.368153082,0.929048862
39,19,114.203,22.3349,9.872570452,22.55722067,0.147393729,5.83038982,1.375246682
40,19,114.213,22.3349,5.50017477,10.20802653,0,2.91115714,0.587497384
41,19,114.223,22.3349,0,29.74835936,0,2.442327879,0
42,19,114.233,22.3348,0,39.74350069,0,1.420722564,0.179194696
43,19,114.243,22.3348,0,28.38418876,0,0,0
44,19,114.253,22.3348,0,21.94512218,0,0.668522667,0
45,19,114.263,22.3348,1.666696175,31.57126734,0,0,1.071095361
46,19,114.273,22.3348,0,15.94199245,0,0,0.569019027
47,19,114.283,22.3347,0,43.01361702,0,0,1.683081107
48,19,114.293,22.3347,0,0,0,0,0
49,19,114.302,22.3347,0,0,0,0,0
50,19,114.312,22.3347,0,0,0,0,0
51,19,114.322,22.3346,0,0,0,0,0
52,19,114.332,22.3346,0,0,0,0,0
53,19,114.342,22.3346,0,0,0,0,0
54,19,114.352,22.3346,0,24.59784448,0,0,0.404825923
55,19,114.362,22.3346,0,47.84109996,0,0,0.233119979
56,19,114.372,22.3345,0,36.98454846,0,0,0.29800915
57,19,114.382,22.3345,0,0,0,0,0
58,19,114.392,22.3345,0,0,0,0,0
59,19,114.402,22.3344,0,0,0,0,0
60,19,114.412,22.3344,0,0,0,0,0
61,19,114.421,22.3344,0,0,0,0,0
62,19,114.431,22.3343,0,0,0,0,0
63,19,114.441,22.3343,0,0,0,0,0
0,20,113.817,22.3441,0,0,0,0,0
1,20,113.826,22.3441,0,0,0,0,0
2,20,113.836,22.3441,0,0,0,0,0
3,20,113.846,22.3441,0,0,0,0,0
4,20,113.856,22.3441,0,0,0,0,0
5,20,113.866,22.3441,0,0,0,0,0
6,20,113.876,22.3441,0,0,0,0,0
7,20,113.886,22.3442,0,0,0,0,0
8,20,113.896,22.3442,0,0,0,0,0
9,20,113.906,22.3442,0,0,0,0,0
10,20,113.916,22.3442,0,0,0,0,0
11,20,113.926,22.3442,0,0,0,0,0
12,20,113.936,22.3442,0,0,0,0,0
13,20,113.945,22.3442,0,0,0,0,0
14,20,113.955,22.3442,0,0,0,0,0
15,20,113.965,22.3442,0,0,0,0,0
16,20,113.975,22.3442,0,0,0,0,0
17,20,113.985,22.3442,0,0,0,0,0
18,20,113.995,22.3442,0,0,0,0,0
19,20,114.005,22.3442,0,0,0,0,0
20,20,114.015,22.3442,0,0,0,0,0
21,20,114.025,22.3442,8.757514515,13.68467124,0,8.428244085,3.854509361
22,20,114.035,22.3442,9.570459659,17.81896676,0,0,2.816463113
23,20,114.045,22.3442,6.1413138,0,0,2.958341062,4.390300495
24,20,114.055,22.3442,10.57600606,13.24266501,3.091313824,1.34117335,3.819461442
25,20,114.064,22.3442,10.82936254,20.71833173,1.188667232,4.064015911,3.826974242
26,20,114.074,22.3442,19.72834486,23.8523415,0,4.283378666,4.101940893
27,20,114.084,22.3442,13.6354942,30.3604901,5.818840488,2.446626874,2.4461665
28,20,114.094,22.3442,12.23573961,17.08645636,2.614484375,1.973605559,0.211403901
29,20,114.104,22.3442,6.673658901,18.97396788,3.735281358,9.436127293,2.647587568
30,20,114.114,22.3442,26.94544653,23.31253827,1.769380538,5.22585308,3.1370017
31,20,114.124,22.3441,18.89887601,7.163120722,5.547825274,8.723412442,2.062610388
32,20,114.134,22.3441,6.369174101,7.471885888,4.904766957,2.884089869,1.9416792
33,20,114.144,22.3441,2.974284701,16.27199478,0,4.697193119,1.88690954
34,20,114.154,22.3441,0,14.51627288,5.050422971,2.117303883,0.165489118
35,20,114.164,22.3441,1.38054527,10.60338073,2.089065201,7.325215118,1.21908186
36,20,114.174,22.3441,0,7.916972471,3.35533076,6.747031652,1.054203249
37,20,114.183,22.3441,2.778858829,0.699259514,4.949857567,5.838544886,0.219276044
38,20,114.193,22.3441,7.44048186,19.81904729,5.531298484,9.659823297,1.087477129
39,20,114.203,22.3441,7.070546015,16.00355757,0.265131552,1.878345492,0.448286285
40,20,114.213,22.344,0,31.05191447,0,0,0
41,20,114.223,22.344,0,38.15856337,0,0,0
42,20,114.233,22.344,0,31.66379762,0,0,0
43,20,114.243,22.344,0,44.69266461,0,0,0
44,20,114.253,22.344,0,35.46053988,0,0,0
45,20,114.263,22.344,0,33.13646445,0,0,0
46,20,114.273,22.3439,0,28.59451025,0,0,0.792974934
47,20,114.283,22.3439,0,14.98780028,0,0,1.233277091
48,20,114.293,22.3439,0,0,0,0,0
49,20,114.302,22.3439,0,0,0,0,0
50,20,114.312,22.3438,0,0,0,0,0
51,20,114.322,22.3438,0,0,0,0,0
52,20,114.332,22.3438,0,0,0,0,0
53,20,114.342,22.3438,0,0,0,0,0
54,20,114.352,22.3438,0,34.90876622,0,0,0
55,20,114.362,22.3437,0,20.2896225,0,0,0
56,20,114.372,22.3437,0,50.63064048,0,0,1.189567901
57,20,114.382,22.3437,0,40.0790015,0.528555563,0,1.129649463
58,20,114.392,22.3436,0,0,0,0,0
59,20,114.402,22.3436,0,0,0,0,0
60,20,114.412,22.3436,0,0,0,0,0
61,20,114.422,22.3435,0,0,0,0,0
62,20,114.431,22.3435,0,0,0,0,0
63,20,114.441,22.3435,0,0,0,0,0
0,21,113.816,22.3533,0,0,0,0,0
1,21,113.826,22.3533,0,0,0,0,0
2,21,113.836,22.3533,0,0,0,0,0
3,21,113.846,22.3533,0,0,0,0,0
4,21,113.856,22.3533,0,0,0,0,0
5,21,113.866,22.3533,0,0,0,0,0
6,21,113.876,22.3533,0,0,0,0,0
7,21,113.886,22.3533,0,0,0,0,0
8,21,113.896,22.3533,0,0,0,0,0
9,21,113.906,22.3533,0,0,0,0,0
10,21,113.916,22.3534,0,0,0,0,0
11,21,113.926,22.3534,0,0,0,0,3.977239342
12,21,113.936,22.3534,2.677411638,1.83666666,6.334164333,1.032357783,2.898124871
13,21,113.945,22.3534,5.478117354,8.906880003,0,0,2.960754326
14,21,113.955,22.3534,7.421814947,11.54144758,0,2.199746043,4.503193006
15,21,113.965,22.3534,7.619395694,17.59181838,3.893953771,0,3.050710221
16,21,113.975,22.3534,0,0,0,0,0
17,21,113.985,22.3534,15.92480782,11.29794255,0,0,4.753481632
18,21,113.995,22.3534,11.79139133,10.11561871,0,4.498190441,3.683149312
19,21,114.005,22.3534,11.6199598,7.410885822,0,0,3.984201066
20,21,114.015,22.3534,6.309080374,9.643663404,0,2.852801083,4.211230294
21,21,114.025,22.3534,27.56939273,5.264490138,0,4.253662785,3.70512555
22,21,114.035,22.3534,10.65542948,9.45192481,5.767994108,2.969053626,3.872808218
23,21,114.045,22.3534,22.09691882,14.92803211,0,0,4.098860979
24,21,114.055,22.3534,16.07881,6.148789988,0,2.84589027,2.175126328
25,21,114.064,22.3534,15.91677837,3.238068171,2.212196612,5.376196253,4.574761139
26,21,114.074,22.3534,19.1963836,15.58321363,1.589369838,2.92667019,2.120260612
27,21,114.084,22.3534,6.969903334,10.36933241,0,0.633599649,2.720184944
28,21,114.094,22.3533,6.512498568,2.355606893,0,0,0.412572026
29,21,114.104,22.3533,5.462813624,4.970533425,0,11.19484472,0.467547405
30,21,114.114,22.3533,15.57432753,0.232991965,9.228713201,0.376057483,1.901743166
31,21,114.124,22.3533,15.83467298,3.66867204,3.696891945,5.596015851,1.412642259
32,21,114.134,22.3533,0,17.15739122,0,1.482351989,0.252938949
33,21,114.144,22.3533,0,11.03989812,0,0,1.041510955
34,21,114.154,22.3533,2.124110301,12.34207996,0,0,0
35,21,114.164,22.3533,2.427541213,26.71338948,0,0,0
36,21,114.174,22.3533,0,18.75328084,0,1.058827342,0
37,21,114.183,22.3533,0,15.55395128,0,0.088722222,0.380664772
38,21,114.193,22.3532,0,20.77294803,0,0,0
39,21,114.203,22.3532,0,12.50804129,0,1.123105018,0.884947009
40,21,114.213,22.3532,0,30.76951916,0,0,0
41,21,114.223,22.3532,0,33.39392254,0,0,0
42,21,114.233,22.3532,0,34.99306506,0,0,0.268817845
43,21,114.243,22.3532,0,26.03421087,0,0,0
44,21,114.253,22.3531,0,33.15533947,0,1.224286281,0
45,21,114.263,22.3531,0,21.85439832,0,0,0
46,21,114.273,22.3531,0,28.97375131,0,0,0
47,21,114.283,22.3531,0,34.0981895,0,0.807528102,1.060122101
48,21,114.293,22.3531,0,38.45420576,0,0,1.09303435
49,21,114.302,22.353,0,22.82484224,0,0,0
50,21,114.312,22.353,0,29.18741129,0,0,0.773954476
51,21,114.322,22.353,0,31.88909284,0,0,0.469061711
52,21,114.332,22.353,0,0,0,0,0
53,21,114.342,22.3529,0,24.10747575,0,0,0
54,21,114.352,22.3529,0,39.3369007,0.9492408,0,0
55,21,114.362,22.3529,0,40.89439986,0,0,1.3180251
56,21,114.372,22.3529,0,20.49208903,0,0,0.571741871
57,21,114.382,22.3528,0,26.09762637,0,0,1.406279711
58,21,114.392,22.3528,0,10.80905183,0,0,0.923116231
59,21,114.402,22.3528,0,0,0,0,0
60,21,114.412,22.3528,0,0,0,0,0
61,21,114.422,22.3527,0,0,0,0,0
62,21,114.431,22.3527,0,0,0,0,0
63,21,114.441,22.3527,0,0,0,0,0
0,22,113.816,22.3624,0,0,0,0,0
1,22,113.826,22.3624,0,0,0,0,0
2,22,113.836,22.3625,0,0,0,0,0
3,22,113.846,22.3625,0,0,0,0,0
4,22,113.856,22.3625,0,0,0,0,0
5,22,113.866,22.3625,0,0,0,0,0
6,22,113.876,22.3625,0,29.28291145,0,0,0.728182795
7,22,113.886,22.3625,0,0,0,0,0.606451673
8,22,113.896,22.3625,0.056124602,21.3132836,0,0,0.711288904
9,22,113.906,22.3625,0,0,0,0,0
10,22,113.916,22.3625,0,0,0,0,0
11,22,113.926,22.3625,0,3.4999065,0,6.578601982,1.546915023
12,22,113.936,22.3626,4.637069704,10.80917625,0,0,1.76267047
13,22,113.945,22.3626,3.2760814,14.41885377,5.072152997,0,1.550843779
14,22,113.955,22.3626,3.285375807,16.84769254,0,1.053403452,2.483987063
15,22,113.965,22.3626,12.47378864,0,0,0,4.326836709
16,22,113.975,22.3626,5.163691987,4.251895612,0,1.83467304,4.378465717
17,22,113.985,22.3626,9.368808754,22.01927922,0.415187584,0,3.675588018
18,22,113.995,22.3626,12.77400845,7.157473816,0,0,3.41240613
19,22,114.005,22.3626,11.88193422,10.24139971,0,3.446217061,4.954032947
20,22,114.015,22.3626,10.52061081,0,4.87485465,0,2.118308444
21,22,114.025,22.3626,14.64282871,9.979546145,1.108217876,0,2.374676066
22,22,114.035,22.3626,17.29861445,15.31785135,6.929888898,4.002441091,3.450660705
23,22,114.045,22.3626,11.15433012,20.40507318,4.038288254,8.814163258,2.650982792
24,22,114.055,22.3626,10.9418755,0,0,7.032431068,1.782692675
25,22,114.064,22.3626,6.805310423,27.34280701,4.032394918,2.785097317,2.165596397
26,22,114.074,22.3625,8.474138518,11.6551855,0,0,2.519249926
27,22,114.084,22.3625,3.797415141,19.4484575,0,1.529343284,2.031674858
28,22,114.094,22.3625,4.94771902,7.410122114,0,8.047859079,0
29,22,114.104,22.3625,9.893607644,3.672920209,0,0.019658135,1.952804592
30,22,114.114,22.3625,12.30567925,3.761720142,1.595165093,5.612047872,1.944674878
31,22,114.124,22.3625,16.21876989,7.904522286,2.257148126,4.346897959,0.261284623
32,22,114.134,22.3625,3.049298535,16.68061391,0.021385969,0.533452482,0
33,22,114.144,22.3625,0,28.34383276,0.383471348,0,0
34,22,114.154,22.3625,0,20.71110106,0,0,1.222149094
35,22,114.164,22.3625,0,7.986027872,0,3.952354014,1.226805884
36,22,114.174,22.3624,0.189334488,16.68283586,0,0.492965737,0
37,22,114.184,22.3624,0,14.57050814,0,3.277085493,0
38,22,114.193,22.3624,0,30.61658829,0,0,0
39,22,114.203,22.3624,0,22.73330524,0,0,0.621453822
40,22,114.213,22.3624,0,27.76355475,0,0,0
41,22,114.223,22.3624,0,44.77196677,0,0,0
42,22,114.233,22.3624,0,41.0231128,0,0,0
43,22,114.243,22.3623,0,40.65025371,0,0,0
44,22,114.253,22.3623,0,41.11725528,0,0,0
45,22,114.263,22.3623,0,16.92287852,0,0,0
46,22,114.273,22.3623,0,29.95870844,0,0,0
47,22,114.283,22.3623,0,21.4370916,0,0,0
48,22,114.293,22.3622,0,35.26839719,0,0,0.605792644
49,22,114.303,22.3622,0,46.87898878,0,0,0.769080712
50,22,114.312,22.3622,0,38.88317136,0,0,0.554082425
51,22,114.322,22.3622,0,28.74647107,0,0,0
52,22,114.332,22.3622,0,47.56105827,0,0,0
53,22,114.342,22.3621,0,40.05387452,0,4.918823,0.07870812
54,22,114.352,22.3621,0,30.429881,0,0,0.735790912
55,22,114.362,22.3621,0,31.57172774,0,0,0
56,22,114.372,22.362,0,30.9143015,0,0,0
57,22,114.382,22.362,0,51.81328039,0,0,0.7042309
58,22,114.392,22.362,0,32.42698109,0,0,0
59,22,114.402,22.362,0,0,0,0,0
60,22,114.412,22.3619,0,0,0,0,0
61,22,114.422,22.3619,0,0,0,0,0
62,22,114.431,22.3619,0,0,0,0,0
63,22,114.441,22.3618,0,0,0,0,0
0,23,113.816,22.3716,0,0,0,0,0
1,23,113.826,22.3716,0,0,0,0,0
2,23,113.836,22.3716,0,0,0,0,0
3,23,113.846,22.3716,0,0,0,0,0
4,23,113.856,22.3717,0,0,0,0,0
5,23,113.866,22.3717,0,0,0,0,0
6,23,113.876,22.3717,0,13.01141433,0,0,0.08891498
7,23,113.886,22.3717,0.564384306,21.30799333,0,0,2.401596876
8,23,113.896,22.3717,6.462973468,11.60561135,0,0,0.656564582
9,23,113.906,22.3717,0,0,0,0,0
10,23,113.916,22.3717,13.1988138,8.601098496,0,0,2.970793263
11,23,113.926,22.3717,3.695353334,12.9087474,0,0,2.340595767
12,23,113.936,22.3717,6.680600448,7.968355982,0,0,0.665639295
13,23,113.945,22.3717,0.082835613,7.428159744,0,1.169391795,1.663362911
14,23,113.955,22.3717,3.924434152,2.821830168,0,0,3.275004687
15,23,113.965,22.3717,6.1366947,18.24396471,0.349452932,0,2.489221839
16,23,113.975,22.3717,4.527950994,6.82206005,0,0,3.472814279
17,23,113.985,22.3717,14.19879175,10.28482332,0,2.116789815,3.042427597
18,23,113.995,22.3717,12.45096168,8.780970759,2.578455289,4.14772653,2.342149611
19,23,114.005,22.3717,10.26772361,22.15680463,0,2.171553256,1.658406244
20,23,114.015,22.3717,1.317307432,7.754440144,0,0,3.741451199
21,23,114.025,22.3717,0,8.249305596,0,0,3.062367741
22,23,114.035,22.3717,10.56581849,1.117896673,0.541886753,0,2.749687094
23,23,114.045,22.3717,14.50342149,7.361711006,0,3.512048815,1.919047076
24,23,114.055,22.3717,8.433904055,2.104703004,0,0,2.14160624
25,23,114.064,22.3717,7.486377326,0,0,3.314805854,1.441388287
26,23,114.074,22.3717,7.734292404,6.892914792,0,1.586822297,2.59672575
27,23,114.084,22.3717,3.761911858,11.58555848,0,0,1.32879438
28,23,114.094,22.3717,0,7.874522574,0.364529559,1.930562435,1.117585168
29,23,114.104,22.3717,9.95980446,9.15978395,0,5.074281897,0.266677063
30,23,114.114,22.3717,4.642257352,9.67021987,2.697590171,8.119525899,0.380409953
31,23,114.124,22.3717,9.18128338,9.733669741,0,1.185260014,0.796707551
32,23,114.134,22.3717,0,5.912981519,0,1.063068713,0.419972588
33,23,114.144,22.3717,0,15.37840253,0,0,0
34,23,114.154,22.3716,0,22.61254308,0,4.37525994,0
35,23,114.164,22.3716,0,23.84692164,0,0,0.147067477
36,23,114.174,22.3716,0.290108944,11.43300836,0,4.21468398,1.387561569
37,23,114.184,22.3716,9.690664064,2.68537302,1.318517207,0,0.163189678
38,23,114.193,22.3716,0,23.33564924,0.337277752,4.187023286,2.107673924
39,23,114.203,22.3716,0,15.98136401,0.92357779,0,0
40,23,114.213,22.3716,0,25.6252792,0,0,0
41,23,114.223,22.3716,0,31.02365941,0,0,0
42,23,114.233,22.3715,0,37.40671847,0,0,0
43,23,114.243,22.3715,0,35.9219225,0,0,0.198403008
44,23,114.253,22.3715,0,45.92406173,0,0,0
45,23,114.263,22.3715,0,25.54973349,0,0,0
46,23,114.273,22.3715,0,39.18275913,0,0.690292655,0
47,23,114.283,22.3714,0,21.97627197,0,0,0
48,23,114.293,22.3714,0,29.30601754,0,0,0.167020545
49,23,114.303,22.3714,0,42.45277701,0,0,1.869431356
50,23,114.312,22.3714,0,32.29807749,0,0,0
51,23,114.322,22.3714,0,25.45241884,0,0,0
52,23,114.332,22.3713,0,26.09900762,0,0,0
53,23,114.342,22.3713,0,30.47127225,0,0,0
54,23,114.352,22.3713,0,41.83231899,0,0.146094314,0.024481941
55,23,114.362,22.3712,0,50.16868294,0,0,0.282618462
56,23,114.372,22.3712,0,30.19280597,0,0,0
57,23,114.382,22.3712,0,33.443015,0,0,0.625305913
58,23,114.392,22.3712,0,43.34861988,0,0,0
59,23,114.402,22.3711,0,0,0,0,0
60,23,114.412,22.3711,0,0,0,0,0
61,23,114.422,22.3711,0,0,0,0,0
62,23,114.432,22.371,0,0,0,0,0
63,23,114.441,22.371,0,0,0,0,0
0,24,113.816,22.3808,0,0,0,0,0
1,24,113.826,22.3808,0,0,0,0,0
2,24,113.836,22.3808,0,0,0,0,0
3,24,113.846,22.3808,0,0,0,0,0
4,24,113.856,22.3808,0,0,0,0,0
5,24,113.866,22.3809,0,0,0,0,0
6,24,113.876,22.3809,0,0,0,0,0
7,24,113.886,22.3809,7.254547974,7.63818527,0,0,1.935131423
8,24,113.896,22.3809,0,0,0,0,0
9,24,113.906,22.3809,0,0,0,0,0
10,24,113.916,22.3809,6.297321866,17.19059065,0,0,2.448317915
11,24,113.926,22.3809,0.387465583,29.38937514,0,0,2.125876354
12,24,113.935,22.3809,0.258452095,26.30238613,0,5.929661991,0.169376026
13,24,113.945,22.3809,0,19.7941936,0,0,0
14,24,113.955,22.3809,3.238580485,7.872012349,0,0,1.483322496
15,24,113.965,22.3809,0,18.2062206,0,1.717147929,2.725025947
16,24,113.975,22.3809,4.132562887,17.91277797,0,0,2.614155122
17,24,113.985,22.3809,7.211213156,17.54215332,0,0,2.132081251
18,24,113.995,22.3809,0,7.38908692,0,0,2.05619098
19,24,114.005,22.3809,0,18.45672691,0,0,1.768965507
20,24,114.015,22.3809,0,13.7729188,0,0,1.666941443
21,24,114.025,22.3809,0.739043828,13.98118261,0,0,1.13310214
22,24,114.035,22.3809,0,17.8107309,0,0,1.110222158
23,24,114.045,22.3809,4.27913169,12.45355983,0,3.43733726,1.393168401
24,24,114.055,22.3809,0,17.68468073,0,7.187113513,1.681174026
25,24,114.064,22.3809,2.337298474,12.21931804,0,4.988688502,2.300306748
26,24,114.074,22.3809,0,7.470266022,0,0,0.273879525
27,24,114.084,22.3809,0,17.98296828,0,3.7903837,0.084864881
28,24,114.094,22.3809,0,28.45391984,0,0,0
29,24,114.104,22.3809,0,10.02357348,0,3.157692683,1.057605748
30,24,114.114,22.3809,0,24.65774888,0,0,0
31,24,114.124,22.3809,0,21.22146468,0,0,1.880612256
32,24,114.134,22.3809,0,26.68284049,0,0,1.5449648
33,24,114.144,22.3808,0,27.42228687,0,0,0.332201998
34,24,114.154,22.3808,0,22.53288575,0,0,0.698517169
35,24,114.164,22.3808,0,29.3791202,4.259145987,0,1.253277048
36,24,114.174,22.3808,0,1.218060482,1.151770938,0,1.585596058
37,24,114.184,22.3808,3.645963429,24.55825254,3.46540546,6.092770787,0.155923351
38,24,114.193,22.3808,5.121096448,0,0,3.417723315,0
39,24,114.203,22.3808,0.752080613,13.61962898,0,4.610421655,0
40,24,114.213,22.3807,0,18.21703252,0,0.73313565,0.17958158
41,24,114.223,22.3807,0,43.73545705,0,0.236217904,0
42,24,114.233,22.3807,0,27.20955277,0,0,0
43,24,114.243,22.3807,0,44.54165413,0,0,0.376624547
44,24,114.253,22.3807,0,31.56093846,0,0,0
45,24,114.263,22.3807,0,24.87304386,0,6.266443687,0.448898322
46,24,114.273,22.3806,0,23.80403816,0,3.14214238,0
47,24,114.283,22.3806,0,28.50864855,0,0,1.622504558
48,24,114.293,22.3806,0,45.0102046,0,0,0
49,24,114.303,22.3806,0,36.02647868,0,0,0.973166856
50,24,114.312,22.3805,0,28.77670044,0,0,0.038739474
51,24,114.322,22.3805,0,33.72113058,0,0,0.341639328
52,24,114.332,22.3805,0,42.16292241,0,0,0
53,24,114.342,22.3805,0,32.23446631,0,0,0.298334739
54,24,114.352,22.3804,0,49.11521895,0,1.869194585,0
55,24,114.362,22.3804,0,0,0,0,0
56,24,114.372,22.3804,0,53.37031752,0,0,0.04295421
57,24,114.382,22.3804,0,35.24891691,0,0,0.97441772
58,24,114.392,22.3803,0,34.27230979,0,0,1.229212317
59,24,114.402,22.3803,0,0,0,0,0
60,24,114.412,22.3803,0,0,0,0,0
61,24,114.422,22.3802,0,0,0,0,0
62,24,114.432,22.3802,0,0,0,0,0
63,24,114.441,22.3802,0,0,0,0,0
0,25,113.816,22.39,0,0,0,0,0
1,25,113.826,22.39,0,0,0,0,0
2,25,113.836,22.39,0,0,0,0,0
3,25,113.846,22.39,0,0,0,0,0
4,25,113.856,22.39,0,0,0,0,0
5,25,113.866,22.39,0,0,0,0,0
6,25,113.876,22.39,0,0,0,0,0
7,25,113.886,22.39,0,0,0,0,0
8,25,113.896,22.39,0,0,0,0,0
9,25,113.906,22.3901,0,0,0,0,0
10,25,113.916,22.3901,4.906146037,19.06149751,0,0,2.985839393
11,25,113.926,22.3901,0.620443348,24.8539282,0,0,1.134724869
12,25,113.935,22.3901,0,24.92310549,0,0,0.046025847
13,25,113.945,22.3901,0,0,0,0,0
14,25,113.955,22.3901,0,20.27468763,0,0,1.537460425
15,25,113.965,22.3901,14.24276192,10.32716165,0,0.344133948,0.178057838
16,25,113.975,22.3901,14.40141414,11.70904599,0.240873236,1.732679351,2.480942805
17,25,113.985,22.3901,0,19.13646139,0,0,2.194305994
18,25,113.995,22.3901,0,30.08835718,0,0,0.672518143
19,25,114.005,22.3901,0,18.51397774,1.765789686,0,0.50945221
20,25,114.015,22.3901,0,23.59532824,0,0,2.736748727
21,25,114.025,22.3901,0,25.67666421,0,0,0.921171281
22,25,114.035,22.3901,0,24.81260779,0,0,0.411276751
23,25,114.045,22.3901,8.083073468,17.48455834,0,0,1.972855112
24,25,114.055,22.3901,0,22.12086056,0,0,1.451918157
25,25,114.064,22.3901,4.674742659,16.22438637,0,0,2.377448125
26,25,114.074,22.3901,1.72501156,20.23000415,0,0,0
27,25,114.084,22.3901,0,34.82462663,0,0,0
28,25,114.094,22.3901,0,19.72221602,0,0,0
29,25,114.104,22.39,0,27.17945485,0,0,0
30,25,114.114,22.39,0,28.5542846,0,0,0.159405605
31,25,114.124,22.39,0,38.5244923,0,0,0.720117928
32,25,114.134,22.39,0,18.67618893,0,0,0
33,25,114.144,22.39,0,37.23360316,0,0,0
34,25,114.154,22.39,0,27.15349719,0,0,0
35,25,114.164,22.39,0,38.40291607,0,0,0
36,25,114.174,22.39,0,30.88431007,0,1.453932383,1.188983553
37,25,114.184,22.39,0,17.25521788,1.649889429,0,0
38,25,114.193,22.3899,0,12.11350499,0,4.612915977,1.581387735
39,25,114.203,22.3899,4.051566608,3.754643105,1.02403764,5.078436195,1.25403193
40,25,114.213,22.3899,0,17.13248092,1.810378738,0.3249818,0
41,25,114.223,22.3899,0,36.95338595,0,0,0
42,25,114.233,22.3899,0,48.38067454,0,0,0.556268665
43,25,114.243,22.3899,0,47.68695925,0,0,0
44,25,114.253,22.3898,0,26.62400139,0,0,0
45,25,114.263,22.3898,0,43.97602623,0,0,0
46,25,114.273,22.3898,0,35.04370485,0,0,0
47,25,114.283,22.3898,0,31.24604316,0,0,0.889691366
48,25,114.293,22.3898,0,34.01433298,0,0,0.155497919
49,25,114.303,22.3897,0,25.93855451,0,0,0
50,25,114.313,22.3897,0,34.09300009,0,0,0
51,25,114.322,22.3897,0,42.12385176,0,0,0
52,25,114.332,22.3897,0,29.54088458,0,0,0
53,25,114.342,22.3896,0,41.78920075,0,0,0
54,25,114.352,22.3896,0,13.72190856,0,0,0
55,25,114.362,22.3896,0,30.62161528,0,0.069182821,1.03967811
56,25,114.372,22.3896,0,34.49315994,0,0,0
57,25,114.382,22.3895,0,33.64168596,0,0,0.317767941
58,25,114.392,22.3895,0,0,0,0,0
59,25,114.402,22.3895,0,0,0,0,0
60,25,114.412,22.3894,0,0,0,0,0
61,25,114.422,22.3894,0,0,0,0,0
62,25,114.432,22.3894,0,0,0,0,0
63,25,114.441,22.3894,0,0,0,0,0
0,26,113.816,22.3991,0,0,0,0,0
1,26,113.826,22.3991,0,0,0,0,0
2,26,113.836,22.3992,0,0,0,0,0
3,26,113.846,22.3992,0,0,0,0,0
4,26,113.856,22.3992,0,0,0,0,0
5,26,113.866,22.3992,0,0,0,0,0
6,26,113.876,22.3992,0,0,0,0,0
7,26,113.886,22.3992,0,0,0,0,0
8,26,113.896,22.3992,0,0,0,0,0
9,26,113.906,22.3992,11.90029122,18.32177015,0,0,3.711767145
10,26,113.916,22.3992,4.379572257,0,0,0,2.194902386
11,26,113.926,22.3992,0,12.65826188,0,0,1.25323138
